,EquipmentName,Plant,Line,Tool,Device,Timestamp,MaxValue,MinValue,67
149,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 11:00:00,63.0633430480957,66.38819885253906,
150,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 12:00:00,63.086944580078125,66.64144897460938,
151,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 13:00:00,63.08263397216797,66.22265625,
152,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 14:00:00,62.730098724365234,65.88322448730469,
153,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 15:00:00,63.05125045776367,66.07584762573242,
154,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 16:00:00,62.55776786804199,65.95108032226562,
155,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF X,2022-01-02 17:00:00,62.28289794921875,65.78104400634766,
156,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 06:00:00,75.61462783813477,60.98336601257324,
157,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 07:00:00,75.71041870117188,60.74222946166992,
158,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 08:00:00,75.938720703125,60.7291145324707,
159,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 09:00:00,75.91768646240234,60.7445068359375,
160,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 10:00:00,75.7220344543457,60.60740470886231,
161,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 11:00:00,75.6524658203125,60.86371040344238,
162,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 12:00:00,75.91527557373047,60.56792831420898,
163,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 13:00:00,75.90804290771484,60.56879806518555,
164,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 14:00:00,75.8060531616211,60.696048736572266,
165,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 15:00:00,76.00410842895508,60.71734237670898,
166,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 16:00:00,75.5086784362793,61.02089309692383,
167,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY BUF Y,2022-01-02 17:00:00,53.59950256347656,75.0582504272461,
168,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 06:00:00,35.45351028442383,38.267852783203125,
169,DMT12A-INTERLAYER_PAIRING,DMT1,2A,INTERLAYER_PAIRING,GANTRY TOP X,2022-01-02 07:00:00,35.14045333862305,37.84368896484375,
